Year,Number,Name,Purpose,Address,Landcat,Area,Cd,Cu,As,Hg,Pb,Cr_six,Zn,Ni,F,Organicp,PCBS,CN,Penole,Benzen,Toluen, Ethylbenzene,Xylene,TPH,TCE,PCE,Benzoapyrene,pH,XX,YY,X,Y
2015,WSNA3NA211,인제고사,오염영향지역(도로),강원특별자치도 인제군 인제읍 고사리 526,전,5174,불검출,5.3,3.02,불검출,4.9,불검출,30.3,5.4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,128.204,38.046,1061808.118,2005298.044
2015,SPNA5NA340,파주창만,오염영향지역(산업단지),경기도 파주시 광탄면 창만리  393-3,공장용지,655,0.3,88.1,4.93,불검출,26.1,불검출,164.6,109.3,179,NA,불검출,불검출,불검출,불검출,불검출,불검출,불검출,64,불검출,불검출,NA,7.5,126.861,37.792,943719.437,1977069.177
2015,XGNA2NA94,전주야구장,사람활동지역,전북특별자치도 전주시 덕진구 덕진동1가 1220-16,체육용지,61126,불검출,3.2,불검출,불검출,3.9,불검출,21.3,4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,127.126,35.838,966190.438,1760274.403
2015,SONA1NA26,동두천소요,배경농도지점(자연),경기도 동두천시 상봉암동  산 1-1 소요산,임야,2054380,0.17,23.3,7.47,불검출,31.1,불검출,91.9,24.9,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,127.082,37.944,963284.042,1993819.633
2015,USNA2NA119,계룡국립공원,사람활동지역,충청남도 공주시 반포면 학봉리  778-1,전,1048,불검출,5.8,2.67,불검출,19.7,불검출,73.5,4.8,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,127.231,36.356,975877.299,1817668.722
2015,USNA5NA283,청주산단3,오염영향지역(산업단지),충청북도 청주시 흥덕구 비하동   218-1,전,1012,불검출,5.9,3.26,0.07,23.4,0.7,83.6,9.2,NA,0.06,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,127.422,36.636,993035.559,1848644.528
2015,UANA2NA181,삼산초등,사람활동지역,충청북도 보은군 보은읍 삼산리  156-3,학교용지,12982,0.9,4.7,2.83,불검출,18.9,불검출,76.9,3.2,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,127.717,36.484,1019456.361,1831894.056
2015,XONA1NA04,뱀사골야영장,배경농도지점(자연),산내면 부운리 산93-1,임야,6000,불검출,불검출,4.53,0.01,10.5,불검출,50.7,1.9,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,127.577,35.371,1007021.69,1708339.284
2015,UANA2NA189,청주농고,사람활동지역,충청북도 청주시 청원구 내덕동   322,학교용지,173700,0.83,10.1,2.03,불검출,12.2,불검출,90.1,5.9,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,127.484,36.66,998552.891,1851334.67
2015,XONA1NA21,대모암,배경농도지점(자연),전북특별자치도 순창군 순창읍 백산리 산55 (대모암),임야,31101,불검출,4,5.27,0.03,22.3,불검출,66.6,3.1,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7,127.123,35.373,965727.447,1708628.496
2015,UKNA2NA139,보은이평주공,사람활동지역,충청북도 보은군 보은읍 이평리  228  보은이평주공,대지,17589,1,3.8,2.4,불검출,19.5,불검출,75.5,6.9,369,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,127.725,36.483,1020178.571,1831745.034
2015,UNNA5NA267,부용지방산단3,오염영향지역(산업단지),세종특별자치시  부강면 금호리  793,답,4420,불검출,6.9,2.2,불검출,11,불검출,56.2,14.2,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,127.36,36.496,987459.267,1833203.924
2015,WONA1NA31,양양내곡,배경농도지점(자연),강원특별자치도 양양군 양양읍 내곡리 산 33,임야,28661,불검출,불검출,7.64,0.1,4,불검출,40,10.8,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,128.609,38.077,1097302.153,2009155.204
2015,XONA1NA31,전주중인,배경농도지점(자연),전북특별자치도 전주시 완산구 중인동 산4,임야,22070,불검출,1.6,7.73,0.03,16.2,불검출,35.6,7,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,127.104,35.764,964199.437,1752065.853
2015,UFNA6NA295,무심천,하천주변토양지점,충청북도 청주시 서원구 사직동   48-1 (제1 운천교),하천부지,67957,0.93,18.4,2.47,불검출,16.8,불검출,103.2,13.1,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.483,36.642,998523.659,1849297.08
2015,SKNA3NA338,양주선암,오염영향지역(도로),경기도 양주시 은현면 선암리  518-1,대지,958,0.23,29.6,3.27,불검출,21.9,불검출,186.4,6.5,197,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.022,37.871,957981.555,1985816.643
2015,XANA2NA121,정읍여중,사람활동지역,전북특별자치도 정읍시 장명동 209-1,학교용지,12485,불검출,불검출,불검출,불검출,8.3,불검출,29.7,0.5,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,126.857,35.568,941747.471,1730429.414
2015,SANA2NA213,백마일산,사람활동지역,경기도 고양시 일산동구 마두동   718  백마초교,학교용지,12698,불검출,16.2,불검출,불검출,9.1,불검출,85,4.7,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,126.791,37.658,937466.484,1962251.631
2015,UBNA5NA293,오창과학산단1,오염영향지역(산업단지),충청북도 청주시 청원구 오창읍 성산리 산 145-21,목장용지,69247,0.97,14.3,3.4,불검출,22.8,0.5,52.8,20.3,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.414,36.73,992357.75,1859057.938
2015,XNNA2NA60,전주평화2,사람활동지역,전북특별자치도 전주시 완산구 평화동2가 720-1,답,4036,불검출,9.3,5.67,0.06,14.9,0.6,29.7,8.2,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.12,35.788,965699.067,1754657.968
2015,UONA1NA08,우암산,배경농도지점(자연),충청북도 영동군 용화면 조동리 산 4-1 민주지산자얀휴양림,임야,2571364,0.7,45.9,불검출,불검출,12.9,0.6,102.8,31.2,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,127.813,36.062,1028164.709,1785066.01
2015,STNA1NA70,강화온수,배경농도지점(자연),인천광역시 강화군 길상면 온수리  635,종교용지,3736,0.13,18.6,3.49,불검출,16.1,불검출,67.1,14,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,126.485,37.633,910431.241,1959760.319
2015,XSNA2NA70,진안군상,사람활동지역,전북특별자치도 진안군 진안읍 군상리 1058-1,전,268,불검출,1.4,4.77,0.01,13.8,불검출,61,3.2,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,127.418,35.802,992609.593,1756180.492
2015,UONA1NA17,영동부용,배경농도지점(자연),충청북도 영동군 영동읍 부용리 산 26-5,임야,2408,1.13,30.4,23.23,불검출,23.6,불검출,71.1,23.3,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.756,36.163,1023030.042,1796259.221
2015,RANA2NA208,여도초등,사람활동지역,전라남도 여수시 봉계동   37  여도초등학교,학교용지,62850,불검출,4.5,2.74,불검출,24.7,불검출,70.2,3.5,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,127.694,34.785,1017786.926,1643406.823
2015,SSNA3NA285,동두천하봉암2,오염영향지역(도로),경기도 동두천시 하봉암동   142-12,전,1186,0.17,14.8,4.3,불검출,20.9,불검출,101.4,13,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,127.068,37.972,962028.758,1996941.726
2015,UONA1NA27,청주성화,배경농도지점(자연),충청북도 청주시 서원구 성화동  산 12-1,임야,533,1,13,3.67,불검출,17.1,0.7,99.1,10.8,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,127.461,36.617,996478.731,1846602.844
2015,XDNA4NA153,전주역,오염영향지역(철도),전북특별자치도 전주시 덕진구 우아동 3가 235-10 철도,철도용지,47101,불검출,12.4,4.1,0.02,17.1,불검출,94.4,10.2,122,NA,NA,불검출,NA,NA,NA,NA,NA,불검출,NA,NA,불검출,7.6,127.163,35.85,969546.762,1761532.874
2015,UPNA5NA290,청주산단2,오염영향지역(산업단지),충청북도 청주시 흥덕구 송정동   140-15,공장용지,10106,1.13,14.3,불검출,불검출,34.3,2.1,149.1,8.5,234,NA,불검출,불검출,불검출,불검출,불검출,불검출,불검출,84,불검출,불검출,NA,7.3,127.441,36.648,994714.401,1850054.83
2015,SONA1NA45,김포감정,배경농도지점(자연),경기도 김포시 감정동  산 51-5,임야,227,0.13,38.6,5.93,불검출,22.9,불검출,77.2,32.7,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,126.691,37.625,928570.051,1958754.023
2015,XANA2NA102,도통초교,사람활동지역,전북특별자치도 남원시 도통동 613,학교용지,11053,불검출,불검출,불검출,불검출,8.6,불검출,33.8,0.7,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,127.395,35.414,990452.211,1713115.872
2015,USNA5NA284,오창과학산단2,오염영향지역(산업단지),충청북도 청주시 청원구 오창읍 가좌리  332-1,전,20086,불검출,28.1,3.03,불검출,16.2,0.7,82.5,28.5,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.381,36.74,989400.127,1860228.954
2015,SDNA4NA323,경원선전곡,오염영향지역(철도),경기도 연천군 전곡읍 전곡리  333-10 전곡역,철도용지,23463,0.33,52.4,6.11,불검출,29.1,불검출,131.9,78.6,264,NA,NA,불검출,NA,NA,NA,NA,NA,88,NA,NA,불검출,6.2,127.07,38.027,962256.686,2003082.339
2015,UANA2NA183,옥천고교,사람활동지역,충청북도 옥천군 옥천읍 삼양리  115-4,학교용지,43516,불검출,2.8,2.6,불검출,17.6,불검출,177,2.4,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,127.57,36.308,1006324.662,1812246.347
2015,UNNA4NA257,증평초중,오염영향지역(철도),충청북도 증평군 증평읍 초중리  118-3,답,343,불검출,9.6,3.23,불검출,13.3,0.7,88.3,11.3,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.578,36.776,1006942.887,1864180.111
2015,XONA1NA125,정읍우덕,배경농도지점(자연),전북특별자치도 정읍시 덕천면 우덕리 산 16,임야,13587,불검출,56.8,4.37,0.01,26.3,0.5,27.1,5.3,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,126.832,35.63,939512.504,1737341.894
2015,UENA2NA217,중구옥계,사람활동지역,대전광역시 중구 옥계동   156-3 옥계 APT,잡종지,7184,0.57,41.7,5.84,0.13,48,불검출,192.5,10.8,104,NA,불검출,불검출,불검출,불검출,불검출,불검출,불검출,163,NA,NA,NA,6.2,127.454,36.297,995855.275,1811026.28
2015,UONA1NA19,진천석현,배경농도지점(자연),충청북도 진천군 백곡면 석현리 산 22,임야,30054,불검출,19.4,19.43,불검출,25.7,불검출,71.1,26.5,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,127.38,36.886,989297.247,1876372.472
2015,XNNA3NA131,장수개정도로,오염영향지역(도로),전북특별자치도 장수군 장수읍 개정리 983,답,1317,불검출,5.9,5.8,0.03,14.7,0.5,49.7,9.4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.507,35.619,1000661.725,1735871.51
2015,RPNA5NA308,여수산단4,오염영향지역(산업단지),전라남도 여수시 화치동   70-1 LG화학,공장용지,28608,불검출,8.4,2.98,0.05,55.9,2.2,134.7,22.3,86,NA,불검출,불검출,불검출,불검출,불검출,불검출,불검출,불검출,불검출,불검출,NA,5.1,127.656,34.803,1014225.491,1645353.467
2015,UONA1NA23,청원학천,배경농도지점(자연),충청북도 청주시 흥덕구 강내면 학천리 산 11-32,임야,397,0.67,2.3,3.66,불검출,18.4,불검출,94.6,10.8,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,127.387,36.631,989933.802,1848172.382
2015,XNNA3NA132,정읍3,오염영향지역(도로),전북특별자치도 정읍시 소성면 주천리 739,답,1567,불검출,6.4,7.87,0.1,18.5,불검출,37.8,11.8,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,126.803,35.572,936852.333,1730918.374
2015,SNNA2NA97,고양구산1,사람활동지역,경기도 고양시 일산서구 구산동   751,답,4036,0.23,63.5,불검출,불검출,23.7,불검출,149.7,37.4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.697,37.689,929172.27,1965766.251
2015,XNNA3NA135,진안정곡도로,오염영향지역(도로),전북특별자치도 진안군 진안읍 정곡리 112-20,답,1893,불검출,6.1,12.03,0.02,17,불검출,37.2,8.1,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,127.407,35.782,991610.141,1753947.988
2015,USNA2NA114,청주CC,사람활동지역,충청북도 청주시 청원구 오창읍 화산리  40-1,전,1527,불검출,11.5,5.6,불검출,16.5,1.5,56.3,16.8,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.39,36.719,990214.535,1857866.914
2015,SNNA3NA268,양주상수,오염영향지역(도로),경기도 양주시 남면 상수리  582-3,답,2576,0.5,26.1,3.7,불검출,36.9,불검출,104.4,12.3,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,126.98,37.877,954264.467,1986504.943
2015,UGNA2NA165,옥천문정,사람활동지역,충청북도 옥천군 옥천읍 문정리  390-5,체육용지,1645,1.23,13.2,2.8,불검출,12.1,불검출,117.2,11.2,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,127.574,36.304,1006648.523,1811809.6
2015,WNNA2NA77,강릉사기막,사람활동지역,강원특별자치도 강릉시 사천면 사기막리  929,답,2954.9,불검출,불검출,3.5,불검출,1.6,불검출,42.8,2.6,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,128.823,37.795,1116458.544,1978107.776
2015,UNNA4NA256,영동계산철도,오염영향지역(철도),충청북도 영동군 영동읍 계산리  91-1 철도 옆 논,답,1011,0.47,60.5,8.58,0.17,44.4,불검출,274.5,13.9,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,127.79,36.172,1026036.699,1797249.245
2015,XFNA6NA172,정읍팔선,하천주변토양지점,전북특별자치도 정읍시 이평면 팔선리 25-1,하천부지,6372,0.23,7.5,4.83,0.02,15,불검출,61.8,4.7,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,126.861,35.671,942150.565,1741856.025
2015,ULNA2NA160,웅비탑,사람활동지역,충청남도 공주시 웅진동   444-3,유원지,1233,0.8,11.3,4.27,불검출,24.6,0.6,86.1,11.4,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,127.11,36.471,965086.476,1830427.978
2015,UKNA2NA133,유성삼성,사람활동지역,대전광역시 유성구 어은동   99  삼성한빛 APT,대지,161210,0.87,10.1,1.83,불검출,20.6,0.7,85.5,8.3,224,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,127.356,36.365,987106.285,1818630.271
2015,USNA2NA120,새뜸현대,사람활동지역,충청남도 공주시 신관동   1  새뜸현대아파트,전,1798,불검출,5.9,1.8,불검출,13,0.9,67.4,9.1,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,127.147,36.476,968355.525,1830937.759
2015,XSNA2NA72,순창복실,사람활동지역,전북특별자치도 순창군 순창읍 복실리 147,전,1967,불검출,12,5.6,0.04,24.3,불검출,70.2,5.4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,127.139,35.384,967218.099,1709861.476
2015,RNNA3NA230,순천선평,오염영향지역(도로),전라남도 순천시 서면 선평리  312-1,답,1802,0.11,20.9,10.34,불검출,40.3,0.9,113,20,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.506,34.988,1000527.058,1665933.879
2015,UONA1NA15,보은풍취,배경농도지점(자연),충청북도 보은군 보은읍 풍취리 산 11-27,임야,2363,0.8,5.3,3.56,불검출,21.4,0.6,51.5,8.2,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,127.734,36.502,1020942.609,1833878.38
2015,XNNA7NA173,남원중동,지하수연계지점,전북특별자치도 남원시 주생면 중동리 1434,답,1894.6,불검출,8,6.23,0.08,17.1,불검출,65.6,17.1,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,127.339,35.393,985340.951,1710775.527
2015,XONA1NA26,임실홍곡,배경농도지점(자연),전북특별자치도 임실군 삼계면 홍곡리 산103,임야,198,불검출,불검출,5.43,0.03,15.8,불검출,38,2.6,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.261,35.501,978369.725,1722766.631
2015,SNNA3NA263,김포양촌,오염영향지역(도로),경기도 김포시 양촌읍 양곡리  347-2,답,3803,0.17,20.2,5.28,불검출,23.3,불검출,66.3,26.6,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.619,37.659,922334.955,1962516.702
2015,UONA1NA12,도안노암,배경농도지점(자연),충청북도 증평군 도안면 노암리 산 74,임야,32132,불검출,3.8,1.73,불검출,14.8,불검출,32.1,4.5,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.599,36.808,1008836.189,1867714.543
2015,SONA1NA18,연천동막,배경농도지점(자연),경기도 가평군 가평읍 경반리 산 151  칼봉산 자연휴양림 내 임야,임야,1562189,불검출,23.2,5.99,불검출,15.3,불검출,78.1,38.6,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,127.454,37.84,995952.93,1982233.143
2015,WSNA3NA212,동해포도,오염영향지역(도로),강원특별자치도 동해시 대구동 160-1,전,3465,불검출,16.4,2.97,불검출,불검출,불검출,46.9,14,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,129.135,37.466,1144628.115,1942053.661
2015,UKNA2NA142,광혜원,사람활동지역,충청북도 진천군 광혜원면 광혜원리  1078  광혜원 극동아파트,대지,15291,불검출,15,5.13,불검출,34.2,0.7,68.9,5.6,147,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,127.437,36.995,994403.067,1888540.198
2015,XONA2NA43,전주완산공원,사람활동지역,전북특별자치도 전주시 완산구 동완산동 산121-1 외 다수필,임야,200800,불검출,10.6,11.4,0.04,14.3,0.9,54,13.2,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,127.142,35.806,967646.947,1756721.915
2015,XNNA2NA56,진안단양,사람활동지역,전북특별자치도 진안군 진안읍 단양리 345,답,2945,불검출,13.2,3.07,0.01,12.4,불검출,42.9,5.3,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,127.425,35.773,993183.636,1752987.183
2015,USNA5NA281,대전산단2,오염영향지역(산업단지),대전광역시 대덕구 읍내동   358,전,234,불검출,10.6,1.67,불검출,39.8,0.6,83.7,8.8,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,127.42,36.373,992793.702,1819540.71
2015,XNNA2NA59,전주원당,사람활동지역,전북특별자치도 전주시 완산구 원당동 696-2,답,1245,불검출,4.9,5.07,0.02,14.3,불검출,32.6,5.4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,127.114,35.759,965109.548,1751428.38
2015,RNNA3NA242,여수봉계,오염영향지역(도로),전라남도 여수시 봉계동   818-3,답,1535,불검출,13.9,4.6,0.03,38.5,1.2,60.7,8.4,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,127.663,34.786,1014879.881,1643510.564
2015,USNA2NA112,옥천강청,사람활동지역,충청북도 옥천군 이원면 강청리  193-1,전,3917,불검출,7.9,2.8,0.05,16.9,0.6,74.8,5.7,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,127.612,36.234,1010068.197,1804134.398
2015,RONA1NA15,여수율림,배경농도지점(자연),전라남도 여수시 돌산읍 율림리 산 7-2,임야,145917,0.54,25.2,9.49,0.3,53.3,불검출,84.9,12.8,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.802,34.59,1027695.257,1621793.128
2015,RGNA2NA165,광양운동장,사람활동지역,전라남도 광양시 광양읍 구산리  299  광양공설운동장,체육용지,24360,0.3,18.2,12.43,0.03,46.7,불검출,100.5,9.6,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,127.576,34.984,1006940.947,1665438.929
2015,XGNA2NA89,무주운동장,사람활동지역,전북특별자치도 무주군 무주읍 당산리 1118,체육용지,7714,불검출,4.3,4.27,불검출,9.2,불검출,53.7,3.6,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,127.661,36.003,1014547.167,1778439.76
2015,SKNA2NA169,포천신읍,사람활동지역,경기도 포천시 신읍동   143-4 신읍유한,대지,8804,0.36,39.7,2.68,불검출,34.7,불검출,216.8,16.4,209,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,127.194,37.898,973132.272,1988674.218
2015,UNNA2NA90,진천내촌,사람활동지역,충청북도 진천군 이월면 내촌리  531  농경지,답,660,불검출,5.2,3.57,불검출,52.9,0.8,55.9,7.9,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,127.439,36.937,994590.342,1882028.698
2015,WNNA2NA80,강릉박월,사람활동지역,강원특별자치도 강릉시 박월동   19-9,답,823,불검출,6.7,3.07,불검출,4.6,불검출,54.9,8.1,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,128.912,37.73,1124452.126,1970936.327
2015,WNNA2NA78,속초도문,사람활동지역,강원특별자치도 속초시 도문동   2011,답,1833,불검출,불검출,8.03,불검출,5.9,불검출,37.9,14.3,NA,불검출,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,128.578,38.165,1094395.634,2018878.795
2015,XONA1NA29,전주석구,배경농도지점(자연),전북특별자치도 전주시 완산구 석구동 산127-2,임야,496,불검출,불검출,5.23,0.02,16.2,불검출,31.7,4.4,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,127.127,35.768,966328.326,1752438.101
2015,XONA1NA35,정읍지선,배경농도지점(자연),전북특별자치도 정읍시 입암면 지선리 산1,임야,1884,불검출,불검출,3.57,불검출,7.9,불검출,64.5,1.6,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.795,35.533,936112.52,1726568.742
2015,XANA2NA114,장수초등,사람활동지역,전북특별자치도 장수군 장수읍 장수리 195,학교용지,10345,불검출,불검출,2.17,0.03,6.1,불검출,45.2,0.5,NA,NA,NA,불검출,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,127.522,35.648,1001988.698,1739099.885
